Mixture name,Dataset,CCCC,CCCCC,CCCCCC,CCCCCCCC,CCCCCCCCC,CCCCCCCCCC,CCCCCCCCCCC,CCC(C)C,CCC(C)(C)C,CC(C)C(C)C,CCCC(C)C,CCC(C)CC,CC(C)CC(C)C,CCC(C)(C)CC,CCCCC(C)C,CCCC(C)CC,CC(C)CC(C)(C)C,CCC(C)C(C)(C)C,CC(C)CCC(C)C,CCC(C)CC(C)C,CC(C)C(C)C(C)C,CCC(C)(C)C(C)C,CCCC(C)C(C)C,CCCCCC(C)C,CCCC(C)CCC,CCCCC(C)CC,CCCC(CC)CC,CC(C)CCC(C)(C)C,CC(C)CC(C)C(C)C,CCCC(C)CC(C)C,CC(C)CCCC(C)C,CCC(C)CCC(C)C,CCCC(CC)CCC,CCCCC(C)CCC,CCCCCCC(C)C,CCCCCC(C)CC,CCCC(C)CC(C)(C)C,CCC(C)CCCC(C)C,CCC(C)CCCC(C)(C)C,CCC(C)C(C)CCC(C)C,c1ccccc1,Cc1ccccc1,CCc1ccccc1,Cc1cccc(C)c1,Cc1ccc(C)cc1,Cc1ccccc1C,CCCc1ccccc1,CCc1cccc(C)c1,CCc1ccc(C)cc1,Cc1cc(C)cc(C)c1,CCc1ccccc1C,Cc1ccc(C)c(C)c1,Cc1cccc(C)c1C,CCCc1cccc(C)c1,CCc1cc(C)cc(C)c1,CCc1ccc(C)cc1C,CCc1ccc(C)c(C)c1,CCc1c(C)cccc1C,Cc1cc(C)c(C)cc1C,Cc1cc(C)c(C)c(C)c1,Cc1ccc2ccccc2c1,Cc1ccc2CCCc2c1,Cc1cccc2CCCc12,C1CCCC1,CC1CCCC1,C1CCCCC1,CC1CCCCC1,C[C@H]1CCC[C@H](C)C1,C[C@@H]1CCCC[C@@H]1C,CCC1CCCCC1,CC1CCCC(C)(C)C1,C[C@H]1CC[C@H](C)[C@@H](C)C1,C[C@@H]1CC[C@@H]([C@H](C1)C)C,CC1CCC(C)C(C)C1,CCCC1CCCC1C,CC[C@H]1CC[C@H](CC)C1,CCC1(C)CCCCC1,CCCCC=C,CCCC(C)=CCC,CCO,CCCCC(C)(C)C,CCc1ccc(CC)cc1,CCc1cc(C)ccc1C,CCc1cccc(C)c1C,c1ccc2ccccc2c1,CC1Cc2ccccc2C1,C[C@@H]1CC[C@H](C)CC1,CC1(C)CCCCC1,CCCC(C)C(C)(C)C,CCCCCC(C)CCC,CCCC1CCCC1,CCC1CCC(C)CC1,CC1CCCCC1(C)C,CCCCCCC=C,CC(C)=CC(C)(C)C,CCCCCCC,COC(C)(C)C,CCCCCCCCCCCC,CCC(C)C(C)C,CCC(CC)CC,CCC(CC)C(C)C,CCC(C)CC(CC)CC,CCCCCCCC(C)C,CCCCCCC(C)CC,CC(C)c1ccccc1,CC(C)(C)c1ccccc1,CC(C)c1cccc(C)c1,Cc1ccc(cc1)C(C)(C)C,CCc1ccc(cc1)C(C)C,CCc1cc(C)cc(CC)c1,CCCCc1ccccc1C,CCc1c(C)c(C)cc(C)c1C,CC1Cc2ccccc2C1C,CC1=CCc2ccccc12,C[C@H]1CC[C@H](C)C1,C[C@H]1CC[C@@H](C)C1,C[C@@H]1CCC[C@H]1C,CCC1CCCC1,C[C@@H]1CC[C@@H](C)C1C,CCCC=C,CC/C=C/C,CC\C=C/C,CC\C=C\CC,CC\C=C/CC,CCC/C=C/C,CCC(C)=C,CC=C(C)C,CC(C)C(C)=C,CCCC(C)=C,CCC=C(C)C,CC\C(C)=C/C,C1CC=CC1,CC1CC=CC1,CC1=CCCC1,CC(C)CCCC=C,CC(C)O,CCC,CC(C)C,C/C=C/C(C)C,CCC\C=C/C,CCC(C)(C)C=C,CCC(C)C=CC,CCC/C=C/CC,CCC\C(C)=C/C,CC\C=C(/C)CC,CCCC/C=C/C,CCC(C)=C(C)C,CCCC\C=C/C,C[C@@H]1CCC[C@@H]1C,CC1CC(C)C(C)C1,C[C@H]1CC[C@@H](C1C)C,CC1CCC(C)C1C,C[C@@H]1CC[C@@H](C)CC1,CC[C@H]1CC[C@H](C)C1,CCC1CCCC1C,CCCC/C=C/CC,CC(C)C1CCCC1,CC1CCC(C)(C)CC1,CCCC(C)(C)CCC,CCCC(C)C(C)CC,CCCCC(CC)CC,CCCCC1CCCC1,CCCCCC(C)C(C)C,CCCCC(C)CCCC,C1Cc2ccccc2C1,CCc1cccc(CC)c1,CCCc1ccc(C)cc1,CCCc1ccccc1C,CCCc1ccccc1CC,CC(C)c1cccc(c1)C(C)C,CC(C)c1ccc(cc1)C(C)C,CCc1ccc(cc1)C(C)(C)C,CCCc1cccc(CCC)c1,CCc1cc(CC)cc(CC)c1,CCCCCCc1ccccc1,CC(C)=CCO,CCOC(C)(C)C,CCC(C)(CC)CC,CCC(C)C(C)CC,CCC(C)C(C)C(C)C,CCCCCCCC=C,CC1(C)CCCC1,CC[C@@H]1CC[C@H](C)C1,CC(=C)CC(C)(C)C,CCC(C)CC(C)(C)CC,CC[C@@H]1CCC[C@H]1C,CCCCC(C)CCC(C)C,CC(C)CC(C)CC(C)C,CCC(C)CCC(C)CC,CCc1ccccc1C(C)C,CC(C)C(C)c1ccccc1,C[C@H]1CC[C@H](C)C1C,C\C=C\C,CC(C)C=C,CC(C)CC=C,C\C=C/C(C)C,C[CH]=[C]=[CH2],CC(C)(O)C=C,CC1=CCC(CC1)C(C)(C)O,CC(C)CCO,CO,CCC(C)CO,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1cccc2ccccc12,C1CCC2CCCCC2C1,CC(C)c1cc(cc(c1)C(C)C)C(C)C,CCCCCCCCCCCCCCCCCC,CCCCC1CCCCC1,CC(C)C1CC(CC(C1)C(C)C)C(C)C,C1CCc2ccccc2C1,CCCCCCCCCCCCCCCC(C)C,C1CCC2C(C1)CCC3CCCCC23,CCCCCCCCCCCCCCCCCCCC,CCCCO,CCCC(C)(C)C,CC1CCC(C)(C)C1,CC1CCCC(C)C1C,CC(C)CCCCC(C)C,CCC(C)CC(C)C(C)(C)C,CCCCCCCCCCCCCC,RON,MON,index,CCCCCO,CCCO,C1CCOC1,Cc1oc(C)cc1,CCCC1CCCCC1,C1CCC=CC1,CCCCCC(C)=O,CCC(C)=O,C1CCCCCC1,CCCCc1ccccc1,CCC(C)CC=C,CC(C)C(C)(C)C,CC(C)COC(C)=O,CCCCCCO,CC(C)=C(C)C,CC1=CCCCC1,CC1=CCC=CC1,C1C=CCC=C1,CCCCC=C(C)C,CCCCCCC#C,CC(C)Cc1ccccc1,C/C=C/c1ccccc1,CCCC(C)C=O,CCC(C)C=C,CC1CCC(C)O1,CCCCC(C)=C,CCCC(=O)CCC,CC(C)CCOC(C)=O,Cc1occc1,CC(C)c1ccc(C)cc1,CCCCC(=O)OCC,CC(C)=O,C1CC=CC=C1,C1CCOCC1,O=C1CCCCC1,CCC(C)c1ccccc1,CCCCCC=C,C=CCc1ccccc1,COC(=O)C(C)C,CC(C)CC(C)=O,CC(=C)c1ccccc1,CCCC(C)=O,C=Cc1ccccc1,CCCCCC(C)O,COc1ccccc1,CCCC(=O)OCC,Cc1ccc(C)c(C)c1C,CCCCCC(=O)OC,CCCCCc1ccccc1,CC(=C)C(C)(C)C,COC(C)=O,CCOC(C)=O,CC1CCCO1,CCC(=C)CC,CCC(C)C(=O)OC,C1CCCCCCC1,CCCCC(=O)OC,CC\C(C)=C\C,C1C=CC2C3CC(C=C3)C12,CCCC(C)O,CCC\C=C\C,CC(C)C(C)=O,CCC(C)O,CC(C)CO,CCCCOC(C)=O,CC(C)C1CCCCC1,CCOC(=O)C(C)C,CCCCCC(C)=C,CC(C)=Cc1ccccc1,CC(C)C(=O)C(C)C,CC1CCC=CC1,CC(C)(C)O,C[C@@H]1CCC[C@@H](C1C)C,C[CH]=[C]1CC[CH2]CC1,CCC1=CCCC1,C=CCCC=C,CC/C=C(C)/CC,C1CC[C@H]2CCC[C@H]2C1,C[C@H]1C[C@H](C[C@H](C1)C)C,CC(C)=CC=C(C)C,CC/C=C/C(C)(C)C,CC=CC,COc1ccc(C)cc1,CCCCCC=CC,CCCC=C(C)C,CC(C)CCCC([O-])=O,CCC(C)(C)C1CCCCC1,CC(=C)C(C)=C,CCOC(=O)CCC(C)=O,CCC(C(C)C)C(C)C,CC(C)C1CC1,C1CC[C@@H]2CCC[C@H]2C1,CCC(CC)(CC)CC,CCCC#CCCC,CCC1CC2CCC1C2,CC,CCCC(C)c1ccccc1,CCCC(CC)C(CC)CCC,Cc1ccccc1CC=C,C1COC=CC1,CC/C=C/CC(C)C,CCCC(C)C(C)=C,CC1CCC(CC1)C(C)C,C1CC1CC2CC2,CCC(CC)C=C,C1C=CC=C1,CC(C)CCC=C,C[C@H]1CCC[C@@H](C)C1,CCCC(C)=C(C)C,CC=CC(C)C,CC(C)C=C(C)C,CCC/C=C/C(C)C,CC=C,C1CCC(C1)C2CCCC2,CC1CC1,CCC1CCC(C)C1,CC(C)CC#C,CCCC\C=C\C,CCCCOC(=O)CCC,CC(C)\C=C\C(C)C,C/C=C/C(C)(C)C,CCC(C)(C)C(C)(C)C,C=CC1CCCC1,CCC[C@H]1CCCC[C@H]1C,CC(C)c1ccccc1C,CC12CCC(CC1)C(C)(C)O2,C[C@@H]1CCCC[C@H]1C,CCC(C)(C)C(C)=C,C[C@H]1C[C@@H](C[C@@H](C1)C)C,C[C@@H]1C[C@@H]1C,CCCCCCCCC(C)C,CC(C)CC=C(C)C,CCC1CC1,CC1=CCC2CC1C2(C)C,CCC\C(C)=C\C,CC1(C)CCC=CC1,CC1CC(C)(C)CC=C1,CCC(=C)C(C)C,CCC1CCC1,CCC1CCC=C1,C=CC1CCCCC1,CCCC(C)(C)C(C)(C)C,CCC1CCCCCC1,CC(C)CC(C)=C,CC1C[C@H](C)[C@H](C)C1,CC(C)CC1CCCC1,CC=C1CCCC1,CCOC(=O)C(C)O,C[C](C)=[C]=[CH2],CCCC(C)(C)CC,CCC(CC)=C(C)C,CC(=C)C1CC1,CCC(C)(C)c1ccccc1,C=CCC1CCCC1,CCC(C)C1CCCCC1,C/C=C(/C)C(C)C,CC/C=C/C(C)C,CC1(C)C2CCC(=C)C1C2,CCC1(C)OC(C)C(C)O1,CC(=C)CCC(C)=C,CC(C)C(C)C=C,CCCCOC(=O)CCC(=O)C,CCC(C)C(C)=C,CC(C)CC1CCCCC1,CC1(C)CC1(C)C,CC(C)\C=C/C(C)C,CCCCCC(=O)OCC,CCCC(CC)(CC)CC=C,CC1CCC2CC1C2(C)C,CC(C)C1(C)CCC(C)C(C)C1,CC\C=C/C(C)(C)C,CC(=C)C=C,CC1CC1(C)C,CC=CC=CC,CCC(CC)C(C)=C,CCC\C=C\CCC,CC1=CCC2C(C1)C2(C)C,CC1=C(C)CCCC1,CCC1=CCCCC1,o1cccc1,CCOC(C)CC(=O)OCC,CCC(C)/C=C/C,CC1CCC(=O)O1,CC1CC=CC(C)(C)C1,CCCC(C)C=C,C/C=C/CC(C)C,CCCCCCC(C)(C)C,C=C,CCCC(O)CC,CC(C)OC(C)=O,CCCC(C)CO,CCC(=O)CC,CCC#CC,CC(C)C12CCC(C)(CC1)O2,O=Cc1occc1,CCCC(CC)(CC)CCC,CCCC#CCC,COC(=O)c1ccccc1,CCCCC1CCCCC1C,C#C,CCCCC1CCCC(C)C1,OCc1ccccc1,CCCCCC#C,CCCCC1CCC(C)CC1,CCC1CCCC(C)C1,CCCC1CCC(C)CC1,CC(=C)CCO,CCC\C=C/CC,C[C@@H]1C[C@H]1C,CCC=C(C)CC,C[C@H]1CC[C@H](CC1)C(C)C,CCC1CCCCC1C,CC(C)OC(C)C,CC(C)CC(C)O,CCC(CC)=CC,CC(C)C(C)=C(C)C,O=C1CCCC1,CCC(C)(C)OC,CC(C)(C)CC=C,CCC(O)CC,CCCC(=O)OC,CC(C)(C)C=C,C1C=Cc2ccccc12,CC(=C)C1(C)CCC(=C(C)C1)C,CC=C(C)C(C)(C)C,CC(C)(C)C1CCCCC1,CCC=C,CC=CCCC(C)C,CC(C)C12CCC(=C)C1C2,CCC(CC)C(C)(C)C,C=CC1CCC=CC1,CCCC1CCCCC1C,CCC=CC,CC#CC,CCC[C@@H]1CCCC[C@H]1C,CC(C)(C)C,CC(=C)C1CCC(=CC1)C,C[C@H]1CCC[C@@H](C1C)C,C\C=C/c1ccccc1,C\C=C/C(C)(C)C,CCCCCC(C)(C)C,CCC(C)(C)O,COC(OC)c1ccccc1,CC(C)=CCCC(=C)C=C,CC(=C)[C@@H]1CCC(=CC1)C,CCCC1CCCC(C)C1
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,96.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.3,120.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,74.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,102.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,63.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.8,71.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,109.6,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,92.8,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
